序位	詞彙	詞頻
3622	開戰	3
3623	告訴	3
3624	銳減	3
3625	百分之五十	3
3626	小孩	3
3627	指責	3
3628	值	3
3629	預料	3
3630	出租	3
3631	二一八年	3
3632	奧斯卡	3
3633	晚上	3
3634	喜劇	3
3635	主角	3
3636	原諒	3
3637	宗教	3
3638	啦	3
3639	抓	3
3640	辨識	3
3641	偏移	3
3642	軌跡	3
3643	下載	3
3644	題	3
3645	紅	3
3646	電聯車	3
3647	排隊	3
3648	運輸	3
3649	追求	3
3650	專注	3
3651	簡化	3
3652	擊中	3
3653	不只	3
3654	助	3
3655	呼吸	3
3656	收集	3
3657	東南亞	3
3658	教宗	3
3659	小鎮	3
3660	九十三	3
3661	失蹤	3
3662	粉紅色	3
3663	館藏	3
3664	擁護	3
3665	臨床	3
3666	正面	3
3667	因地制宜	3
3668	紅色	3
3669	警示	3
3670	窗	3
3671	編列	3
3672	補助款	3
3673	柯文哲	3
3674	受虐	3
3675	百分之九十五	3
3676	南投縣	3
3677	封后	3
3678	移入	3
3679	病患	3
3680	葛萊美獎	3
3681	鄉村	3
3682	留在	3
3683	據說	3
3684	企圖	3
3685	拉	3
3686	大人	3
3687	住家	3
3688	避開	3
3689	例行賽	3
3690	首見	3
3691	柯麗娜	3
3692	偵測	3
3693	以為	3
3694	極度	3
3695	舊	3
3696	四千萬	3
3697	實名制	3
3698	重力波	3
3699	觀測到	3
3700	推估	3
3701	燈塔	3
3702	線	3
3703	延期	3
3704	全國性	3
3705	替代	3
3706	虐待	3
3707	民間團體	3
3708	第十七	3
3709	方針	3
3710	溫布頓	3
3711	阿扎倫卡	3
3712	談話	3
3713	風波	3
3714	常務	3
3715	伊東	3
3716	目的	3
3717	講座	3
3718	失望	3
3719	災難	3
3720	遵守	3
3721	現任	3
3722	長程輪	3
3723	淤泥	3
3724	建設性	3
3725	住	3
3726	免疫力	3
3727	圖書	3
3728	首獎	3
3729	當中	3
3730	優惠	3
3731	防守	3
3732	史馬特	3
3733	囊括	3
3734	鳳凰城	3
3735	加快	3
3736	囤積	3
3737	首富	3
3738	照明	3
3739	螢光	3
3740	單	3
3741	藥局	3
3742	航空	3
3743	居檢	3
3744	高手	3
3745	高峰	3
3746	全聯	3
3747	家樂福	3
3748	五萬	3
3749	賣場	3
3750	二成	3
3751	二九	3
3752	荒謬	3
3753	那樣	3
3754	輟學	3
3755	超重	3
3756	肥胖率	3
3757	馬爾他	3
3758	有望	3
3759	上帝	3
3760	火力	3
3761	百分之七十	3
3762	助益	3
3763	抵抗	3
3764	方	3
3765	親友	3
3766	少棒	3
3767	南橫	3
3768	天池	3
3769	路段	3
3770	通行	3
3771	貨車	3
3772	升格為	3
3773	原能會	3
3774	斑馬魚	3
3775	竟	3
3776	整體	3
3777	巨擘	3
3778	愛爾蘭	3
3779	名稱	3
3780	約基奇	3
3781	風光	3
3782	中鋒	3
3783	稱霸	3
3784	包辦	3
3785	祝賀	3
3786	最早	3
3787	幅	3
3788	頭髮	3
3789	德州	3
3790	那裡	3
3791	時空	3
3792	成像	3
3793	作用	3
3794	微笑	3
3795	電競隊	3
3796	千萬	3
3797	變化	3
3798	途中	3
3799	順便	3
3800	電動車	3
3801	入會	3
3802	書面	3
3803	恐怖	3
3804	總決賽	3
3805	威權	3
3806	報到	3
3807	七十多	3
3808	六十七	3
3809	二十三	3
3810	短少	3
3811	介聘	3
3812	容納	3
3813	學生數	3
3814	四二	3
3815	混合式	3
3816	心態	3
3817	人群	3
3818	致命	3
3819	齧齒	3
3820	康復	3
3821	主播	3
3822	場合	3
3823	包到	3
3824	喀布爾	3
3825	省下	3
3826	相當於	3
3827	激勵	3
3828	原始	3
3829	滅絕	3
3830	應屆	3
3831	百分之二點七	3
3832	故我	3
3833	捍衛	3
3834	科學人獎	3
3835	肌肉	3
3836	篩檢站	3
3837	粉絲	3
3838	韓流	3
3839	更加	3
3840	坎城	3
3841	宋康昊	3
3842	故事	3
3843	完美	3
3844	倒閉	3
3845	陸生	3
3846	華江	3
3847	棒球場	3
3848	部長	3
3849	體制	3
3850	業界	3
3851	扮演	3
3852	唾液	3
3853	全數	3
3854	中重症	3
3855	揭開	3
3856	充電線	3
3857	平板	3
3858	蘋果	3
3859	三六	3
3860	贈	3
3861	剛果	3
3862	退伍	3
3863	倖存	3
3864	二二三	3
3865	失物	3
3866	糟糕	3
3867	失能	3
3868	回復	3
3869	覆蓋率	3
3870	恆春	3
3871	發炎	3
3872	精熟	3
3873	數甲	3
3874	不利	3
3875	綠	3
3876	威士忌	3
3877	小島	3
3878	平方公里	3
3879	王國	3
3880	格陵蘭島	3
3881	附上	3
3882	古老	3
3883	舉動	3
3884	權力	3
3885	總冠軍	3
3886	省錢	3
3887	茶葉	3
3888	杯	3
3889	擠	3
3890	儀容	3
3891	聯繫	3
3892	主動	3
3893	海盜隊	3
3894	分數	3
3895	踩踏	3
3896	彈性	3
3897	放假	3
3898	補課	3
3899	團結	3
3900	烏克蘭人	3
3901	覆蓋	3
3902	稱讚	3
3903	婦女	3
3904	淡水魚	3
3905	湄公河	3
3906	棵	3
3907	顯然	3
3908	催生	3
3909	唐獎	3
3910	尼泊爾	3
3911	轉型	3
3912	文創	3
3913	在學生	3
3914	重複	3
3915	應試	3
3916	那麼	3
3917	備忘錄	3
3918	兩百多	3
3919	議會	3
3920	已故	3
3921	執政	3
3922	歐元區	3
3923	振興	3
3924	幾近	3
3925	詐欺	3
3926	三成	3
3927	雙雙	3
3928	時鐘	3
3929	延誤	3
3930	用電	3
3931	一千	3
3932	電	3
3933	否則	3
3934	展覽	3
3935	住所	3
3936	前首相	3
3937	安倍晉三	3
3938	身亡	3
3939	四十一	3
3940	麥加	3
3941	雪崩	3
3942	維亞佐夫斯卡	3
3943	大塊	3
3944	監院	3
3945	監察院	3
3946	釐清	3
3947	忠孝	3
3948	一年級	3
3949	大師	3
3950	劉嘉怡	3
3951	讀報	3
3952	實驗班	3
3953	口	3
3954	日月潭	3
3955	模型	3
3956	全力	3
3957	八百	3
3958	數千	3
3959	敗	3
3960	落後	3
3961	自拍	3
3962	獲救	3
3963	提款機	3
3964	入題	3
3965	總名額	3
3966	試題	3
3967	化學	3
3968	地圖	3
3969	推力	3
3970	兩節式	3
3971	楊森	3
3972	蹲舉	3
3973	世運會	3
3974	學年度	3
3975	大專校院	3
3976	認同	3
3977	七成	3
3978	無糖	3
3979	一百六十	3
3980	先例	3
3981	排放量	3
3982	堅稱	3
3983	舒緩	3
3984	產量	3
3985	浮萍	3
3986	水生	3
3987	消除	3
3988	壞	3
3989	免試	3
3990	困難	3
3991	文憑	3
3992	宣傳	3
3993	高職	3
3994	跑出	3
3995	摘金	3
3996	授證	3
3997	環山	3
3998	陳吉仲	3
3999	魚	3
4000	助理	3
4001	石斑	3
4002	反射	3
4003	特徵	3
4004	毫無	3
4005	創造	3
4006	隸屬	3
4007	模仿	3
4008	佛州	3
4009	吃掉	3
4010	安哥拉	3
4011	克拉	3
4012	產出	3
4013	有史以來	3
4014	尋找	3
4015	四十三	3
4016	九萬	3
4017	胎	3
4018	近海	3
4019	港澳	3
4020	餐飲業	3
4021	復甦	3
4022	外食	3
4023	隨著	3
4024	德國隊	3
4025	平手	3
4026	國歌	3
4027	態勢	3
4028	國防部	3
4029	議長	3
4030	對比	3
4031	當天	3
4032	東風	3
4033	彈道	3
4034	剛好	3
4035	冷凍	3
4036	包裝	3
4037	水流	3
4038	復辦	3
4039	財團	3
4040	移工	3
4041	發票	3
4042	氾濫	3
4043	二刀流	3
4044	投	3
4045	皺褶	3
4046	般	3
4047	三千	3
4048	三十九	3
4049	國人	3
4050	陪伴	3
4051	倫理	3
4052	提告	3
4053	約為	3
4054	百分點	3
4055	戰士	3
4056	遊行	3
4057	萬歲	3
4058	衰退	3
4059	邊緣	3
4060	河水	3
4061	貨運	3
4062	地下	3
4063	昂貴	3
4064	七八月	3
4065	生成	3
4066	水庫	3
4067	語文	3
4068	李進勇	3
4069	縣市長	3
4070	好事	3
4071	開幕賽	3
4072	新疆	3
4073	實體課	3
4074	有時	3
4075	高粱	3
4076	短	3
4077	吸菸率	3
4078	周天成	3
4079	球王	3
4080	輸給	3
4081	鉛筆	3
4082	末代	3
4083	戈巴契夫	3
4084	病逝	3
4085	解體	3
4086	核武	3
4087	總書記	3
4088	損失	3
4089	免除	3
4090	民調	3
4091	服役	3
4092	聽	3
4093	受教權	3
4094	教育處	3
4095	玉山	3
4096	數字	3
4097	郝明義	3
4098	一九八九年	3
4099	創立	3
4100	店家	3
4101	男足	3
4102	和解	3
4103	七十三	3
4104	頭銜	3
4105	尼古丁	3
4106	砍伐	3
4107	環球	3
4108	朱珠吔	3
4109	羽毛球	3
4110	動態	3
4111	收復	3
4112	動員	3
4113	勞動	3
4114	融化	3
4115	大橋	3
4116	中央山脈	3
4117	四成六	3
4118	亞青	3
4119	陣容	3
4120	職類	3
4121	國葬	3
4122	西敏寺	3
4123	海軍	3
4124	宮務	3
4125	港灣	3
4126	延續	3
4127	促使	3
4128	利率	3
4129	貸款	3
4130	薩佛	3
4131	北竿	3
4132	陶器	3
4133	邱鴻霖	3
4134	嘉南	3
4135	煙火	3
4136	倒數	3
4137	黨	3
4138	總部	3
4139	馬拉松	3
4140	飲食	3
4141	兒盟	3
4142	點餐	3
4143	淵明	3
4144	勸導	3
4145	贊助	3
4146	加密	3
4147	夏普里斯	3
4148	足球場	3
4149	推擠	3
4150	獵豹	3
4151	黑潮	3
4152	添	3
4153	復活島	3
4154	摩艾	3
4155	石像	3
4156	拚	3
4157	更名	3
4158	熱蘭遮城	3
4159	熱蘭遮堡	3
4160	團員	3
4161	年長	3
4162	太空站	3
4163	放鬆	3
4164	兒權	3
4165	鉛球	3
4166	朱品薰	3
4167	擲出	3
4168	政治局	3
4169	政黨	3
4170	歡慶	3
4171	排燈節	3
4172	點亮	3
4173	陶製	3
4174	體味	3
4175	轉型為	3
4176	投保	3
4177	清	3
4178	藍勾勾	3
4179	富士康	3
4180	工人	3
4181	藍鯨	3
4182	碎片	3
4183	西拉雅族	3
4184	沉浸式	3
4185	關鍵州	3
4186	太空人隊	3
4187	球迷村	3
4188	象牙梳	3
4189	協調	3
4190	收聽	3
4191	獵鷹	3
4192	態度	3
4193	賢德	3
4194	匯集	3
4195	踢進	3
4196	感恩節	3
4197	跨年	3
4198	宏仁	3
4199	育仁	3
4200	掛牌	3
4201	熱情	3
4202	洋溢	3
4203	詞彙	3
4204	購書費	3
4205	獨招	3
4206	堅果	3
4207	立方	3
4208	戰鬥營	3
4209	風雲人物	3
4210	袋狸	3
4211	扭轉	3
4212	洄游	3
4213	扇形	3
4214	車庫	3
4215	值錢	2
4216	一千三百萬	2
4217	西安市	2
4218	待在	2
4219	午夜	2
4220	提及	2
4221	長途	2
4222	高速	2
4223	藥物	2
4224	管理局	2
4225	口服	2
4226	藥丸	2
4227	住院	2
4228	千禧	2
4229	西裝	2
4230	搖滾	2
4231	好幾	2
4232	厭惡	2
4233	沉船	2
4234	裡面	2
4235	銀幣	2
4236	寶藏	2
4237	一千七百	2
4238	寶石	2
4239	髒話	2
4240	寵物	2
4241	點心	2
4242	好玩	2
4243	主人	2
4244	帶回	2
4245	不敬	2
4246	言語	2
4247	國家級	2
4248	一九二二	2
4249	精英獎	2
4250	柔道	2
4251	聽障	2
4252	保持人	2
4253	許樂	2
4254	速食店	2
4255	自備	2
4256	釋出	2
4257	有毒	2
4258	致	2
4259	素養	2
4260	簡單	2
4261	判讀	2
4262	三角	2
4263	函數	2
4264	自然科	2
4265	送錯	2
4266	爆出	2
4267	查核	2
4268	第九	2
4269	廠牌	2
4270	劑量	2
4271	酷	2
4272	客車	2
4273	底盤	2
4274	箱	2
4275	謎	2
4276	維吉尼亞州	2
4277	取出	2
4278	書籍	2
4279	殘留	2
4280	銅箱	2
4281	小心翼翼	2
4282	撬開	2
4283	一八八七年	2
4284	基石	2
4285	文章	2
4286	詳細	2
4287	林肯	2
4288	肖像	2
4289	返國	2
4290	經紀	2
4291	左三	2
4292	異議	2
4293	民主派	2
4294	一度	2
4295	盛譽	2
4296	闖	2
4297	打盹	2
4298	起來	2
4299	時分	2
4300	總署	2
4301	耗資	2
4302	紅外線	2
4303	人行道	2
4304	撒	2
4305	化	2
4306	北美	2
4307	相	2
4308	困在	2
4309	享受	2
4310	冬天	2
4311	好人物	2
4312	喜愛	2
4313	動手	2
4314	玩具	2
4315	光明	2
4316	林毓軒	2
4317	志工	2
4318	老人	2
4319	三星	2
4320	羅靜	2
4321	孫翊倫	2
4322	鄭惠如	2
4323	木柵	2
4324	王詩欽	2
4325	榜樣	2
4326	游泳	2
4327	擴	2
4328	輔助	2
4329	假日	2
4330	看見	2
4331	錦	2
4332	挺進	2
4333	吞下	2
4334	新頁	2
4335	南湖	2
4336	泰山	2
4337	能仁	2
4338	家商	2
4339	普門	2
4340	新莊	2
4341	亞錦賽	2
4342	打滿	2
4343	洲際	2
4344	盡量	2
4345	一百零六	2
4346	掛零	2
4347	遠東	2
4348	華夏	2
4349	四成三	2
4350	聖約翰	2
4351	一成九	2
4352	奪冠文	2
4353	鍋貼	2
4354	消夜	2
4355	手搖	2
4356	過後	2
4357	安大略省	2
4358	公私立	2
4359	改成	2
4360	授課	2
4361	電影院	2
4362	酒吧	2
4363	起因	2
4364	上限	2
4365	走上	2
4366	縱火	2
4367	平息	2
4368	動亂	2
4369	鎮暴	2
4370	澳網	2
4371	改版	2
4372	紙幣	2
4373	硬幣	2
4374	法郎	2
4375	暴亂	2
4376	場景	2
4377	房子	2
4378	戀愛	2
4379	真實	2
4380	當年	2
4381	只好	2
4382	搭建	2
4383	安森	2
4384	保全	2
4385	召集人	2
4386	張上淳	2
4387	唱歌	2
4388	主持	2
4389	預約	2
4390	重啟	2
4391	新竹市	2
4392	開設	2
4393	病房	2
4394	降載	2
4395	原有	2
4396	量測	2
4397	分區	2
4398	服務隊	2
4399	南	2
4400	離島	2
4401	亮點	2
4402	運科	2
4403	林靜儀	2
4404	選區	2
4405	林昶佐	2
4406	投票率	2
4407	不同意票	2
4408	選舉人	2
4409	總數	2
4410	故	2
4411	周期	2
4412	隱沒帶	2
4413	八點零	2
4414	警覺	2
4415	調查所	2
4416	車瓜林	2
4417	台積電	2
4418	新春	2
4419	頭獎	2
4420	年終	2
4421	根本	2
4422	農曆	2
4423	新年	2
4424	紅包	2
4425	休刊	2
4426	讀者	2
4427	愉快	2
4428	魁北克	2
4429	延	2
4430	希臘	2
4431	公平性	2
4432	欠	2
4433	違者	2
4434	三千六百	2
4435	右上	2
4436	繳回	2
4437	因素	2
4438	奉命	2
4439	八千	2
4440	軍方	2
4441	一千八百萬	2
4442	主持人	2
4443	私人	2
4444	豬心	2
4445	豬	2
4446	貝內特	2
4447	病情	2
4448	幫浦	2
4449	絲	2
4450	關掉	2
4451	一百二十萬	2
4452	付	2
4453	徵求	2
4454	管理員	2
4455	漢達島	2
4456	走路	2
4457	環島	2
4458	村	2
4459	偏僻	2
4460	函請	2
4461	核可	2
4462	花香	2
4463	果香	2
4464	薄荷	2
4465	添加物	2
4466	血汗	2
4467	學工	2
4468	建國	2
4469	超時	2
4470	烏干達	2
4471	現身說法	2
4472	放任	2
4473	事項	2
4474	混血	2
4475	傅雋堯	2
4476	兒子	2
4477	背號	2
4478	結婚率	2
4479	新生兒	2
4480	人口數	2
4481	折合	2
4482	粗	2
4483	染	2
4484	儘快	2
4485	利	2
4486	實證	2
4487	脫穎而出	2
4488	例句	2
4489	高科技業	2
4490	虎	2
4491	造	2
4492	五十五	2
4493	馬利克	2
4494	自此	2
4495	時刻	2
4496	邁出	2
4497	司法	2
4498	好評	2
4499	巴國	2
4500	水族館	2
4501	魚瑞	2
4502	命名	2
4503	科學院	2
4504	澳	2
4505	精確	2
4506	面罩	2
4507	通行證	2
4508	旅遊業	2
4509	抗爭	2
4510	揮別	2
4511	市議會	2
4512	從業	2
4513	現役	2
4514	油井	2
4515	公報	2
4516	用途	2
4517	明亮	2
4518	鮮豔	2
4519	窮	2
4520	投資	2
4521	消費	2
4522	學科	2
4523	樂器	2
4524	兩萬七千	2
4525	六萬	2
4526	四成一	2
4527	密度	2
4528	侯俊良	2
4529	居高不下	2
4530	女足賽	2
4531	迎戰	2
4532	等等	2
4533	輸	2
4534	吞敗	2
4535	指示	2
4536	指引	2
4537	何秉叡	2
4538	印尼籍	2
4539	通知	2
4540	內政部長	2
4541	徐國勇	2
4542	出境	2
4543	監護人	2
4544	休學	2
4545	脫毛	2
4546	出沒	2
4547	足足	2
4548	所幸	2
4549	血液	2
4550	儲備	2
4551	型型	2
4552	募	2
4553	之下	2
4554	一千一百	2
4555	來勢洶洶	2
4556	收緊	2
4557	理髮	2
4558	捕鳥人	2
4559	終	2
4560	脫困	2
4561	套住	2
4562	現蹤	2
4563	同情	2
4564	解救	2
4565	滑降賽	2
4566	判刑	2
4567	三十萬	2
4568	雨季	2
4569	旱情	2
4570	迫使	2
4571	札拉羅瑟福德	2
4572	駕機	2
4573	羅瑟福德	2
4574	確	2
4575	料	2
4576	二一七	2
4577	珍珠	2
4578	或是	2
4579	生產	2
4580	肉	2
4581	百分之百	2
4582	契約	2
4583	章	2
4584	標章	2
4585	動漫節	2
4586	湧	2
4587	女將	2
4588	曲道賽	2
4589	出發	2
4590	外媒	2
4591	戶口	2
4592	一萬三千一百三十七	2
4593	教師會	2
4594	全教會	2
4595	福祉	2
4596	兩成五	2
4597	五成一	2
4598	一成二	2
4599	茶葉蛋	2
4600	陷	2
4601	林火	2
4602	出手	2
4603	干預	2
4604	二五年	2
4605	加以	2
4606	二一二	2
4607	失去	2
4608	阿爾卡拉斯	2
4609	卡拉西蒙	2
4610	採收	2
4611	互動	2
4612	美西	2
4613	乾	2
4614	灌溉	2
4615	飲水	2
4616	財政	2
4617	從未	2
4618	總是	2
4619	限量版	2
4620	西洋	2
4621	情人節	2
4622	瓶	2
4623	銷售	2
4624	空	2
4625	擴張	2
4626	朝向	2
4627	總工會	2
4628	小考	2
4629	新法	2
4630	訂	2
4631	週一	2
4632	七點	2
4633	四十分	2
4634	提報	2
4635	一一一學年	2
4636	亞太	2
4637	蘭陽	2
4638	春	2
4639	張聿嵐	2
4640	差點	2
4641	堪稱	2
4642	熱線	2
4643	偷拍	2
4644	王婉諭	2
4645	虧損	2
4646	公衛	2
4647	浪費	2
4648	若是	2
4649	費率	2
4650	早上	2
4651	也就是說	2
4652	升旗	2
4653	睡眠	2
4654	仿效	2
4655	順應	2
4656	煮	2
4657	漢學	2
4658	談	2
4659	頓內茨克	2
4660	凍結	2
4661	資產	2
4662	輸送	2
4663	東南	2
4664	夾擊	2
4665	核酸	2
4666	港府	2
4667	一億七千萬	2
4668	天空島	2
4669	田野	2
4670	二點五	2
4671	發掘	2
4672	侏儸紀	2
4673	阿瑞爾	2
4674	公克	2
4675	周長	2
4676	額外	2
4677	福利	2
4678	發證局	2
4679	曉得	2
4680	結為	2
4681	規	2
4682	調降為	2
4683	評量	2
4684	期末考	2
4685	攜帶	2
4686	陪同	2
4687	法規	2
4688	校服	2
4689	內外	2
4690	保暖	2
4691	查處	2
4692	工研院	2
4693	套組	2
4694	八成七	2
4695	負向	2
4696	現實	2
4697	下雨	2
4698	中南部	2
4699	雨日	2
4700	三十三	2
4701	二一二年	2
4702	輕軌	2
4703	升級為	2
4704	汐東線	2
4705	合理	2
4706	延伸	2
4707	八堵	2
4708	行程	2
4709	借	2
4710	怎麼辦版	2
4711	撤出	2
4712	侵略	2
4713	決議案	2
4714	敘利亞	2
4715	一同	2
4716	反對票	2
4717	逆轉	2
4718	跟著	2
4719	例外	2
4720	購物	2
4721	餐館	2
4722	窺	2
4723	杜拜	2
4724	棟	2
4725	網絡	2
4726	訪客	2
4727	召喚	2
4728	運轉	2
4729	動力	2
4730	理念	2
4731	急	2
4732	傍晚	2
4733	增高	2
4734	暴漲	2
4735	風速	2
4736	強風	2
4737	郊區	2
4738	順手牽羊	2
4739	休息	2
4740	多久	2
4741	啄	2
4742	好奇	2
4743	佳	2
4744	相片	2
4745	專門	2
4746	零點五	2
4747	敏感	2
4748	養殖	2
4749	日數	2
4750	末	2
4751	持平	2
4752	集水區	2
4753	流量	2
4754	低溫	2
4755	降到	2
4756	高齡化	2
4757	受災	2
4758	開關場	2
4759	中油	2
4760	停擺	2
4761	在野黨	2
4762	處分	2
4763	示	2
4764	補償	2
4765	波及	2
4766	折	2
4767	科博館	2
4768	琥珀	2
4769	羽毛	2
4770	樹脂	2
4771	周兆民	2
4772	題庫	2
4773	漲為	2
4774	購	2
4775	加收	2
4776	列車	2
4777	開支	2
4778	戴上	2
4779	說法	2
4780	危機版	2
4781	強硬	2
4782	觀點	2
4783	文在寅	2
4784	施政	2
4785	三十多	2
4786	反對黨	2
4787	可口可樂	2
4788	星期	2
4789	杯葛	2
4790	星巴克	2
4791	體系	2
4792	接種率	2
4793	首要	2
4794	海草	2
4795	緩慢	2
4796	哺乳類	2
4797	化糞池	2
4798	廢水	2
4799	性質	2
4800	旗下	2
4801	擺放	2
4802	品牌	2
4803	登入	2
4804	列印	2
4805	條碼	2
4806	編號	2
4807	合乎	2
4808	不實性	2
4809	徒刑	2
4810	被害人	2
4811	保護法	2
4812	七十萬	2
4813	正當	2
4814	持有	2
4815	攝錄性	2
4816	八十七	2
4817	第十二	2
4818	祭	2
4819	優秀	2
4820	住宿費	2
4821	學費	2
4822	發給	2
4823	率	2
4824	工作室	2
4825	國教署長	2
4826	籌集	2
4827	謝謝	2
4828	斯洛伐克	2
4829	席捲	2
4830	歐洲人	2
4831	馬德里	2
4832	灰色	2
4833	汽車	2
4834	梅利托波爾市	2
4835	換取	2
4836	東南部	2
4837	暴行	2
4838	插	2
4839	出來	2
4840	影藝	2
4841	電影獎	2
4842	贏家	2
4843	第七十五	2
4844	史詩	2
4845	到達	2
4846	早晨	2
4847	定位	2
4848	移除	2
4849	信任	2
4850	高一生	2
4851	牽亡魂	2
4852	超出	2
4853	刪除	2
4854	流傳	2
4855	正向	2
4856	清查	2
4857	長時間	2
4858	有所	2
4859	彼此	2
4860	相互	2
4861	申訴	2
4862	完備	2
4863	跑道	2
4864	自家	2
4865	操作證	2
4866	鄭怡靜	2
4867	直落	2
4868	男雙	2
4869	強賽	2
4870	陳建安	2
4871	二十一二十二日	2
4872	總報名	2
4873	十九萬九千三百一十八	2
4874	准考證	2
4875	乙	2
4876	告一段落	2
4877	形式	2
4878	好像	2
4879	答對	2
4880	酒	2
4881	正好	2
4882	重開	2
4883	告知	2
4884	伊斯蘭	2
4885	各界	2
4886	永遠	2
4887	看齊	2
4888	獨	2
4889	駕	2
4890	飛行員	2
4891	麥克羅瑟福德	2
4892	單飛	2
4893	保加利亞	2
4894	拍賣會	2
4895	初代	2
4896	霹靂火	2
4897	蜘蛛人	2
4898	隊長	2
4899	畫	2
4900	賺	2
4901	翻	2
4902	出賽	2
4903	球星	2
4904	打球	2
4905	紐約市	2
4906	清醒	2
4907	辛巴	2
4908	名叫	2
4909	阿凱拉	2
4910	平安	2
4911	自願	2
4912	拯救	2
4913	鎮靜劑	2
4914	帶有	2
4915	村民	2
4916	奎	2
4917	大廚	2
4918	搭	2
4919	開銷	2
4920	頓	2
4921	商務	2
4922	買單	2
4923	三讀	2
4924	罷免	2
4925	創制	2
4926	被選舉權	2
4927	交由	2
4928	交付	2
4929	增修	2
4930	修改	2
4931	四分之三	2
4932	提到	2
4933	九百六十五萬	2
4934	公眾	2
4935	說明	2
4936	身為	2
4937	一致	2
4938	屆期	2
4939	屆效期	2
4940	七十五	2
4941	發表會	2
4942	黃敏惠	2
4943	大力	2
4944	轉贈給	2
4945	一百一十四	2
4946	一百一十一	2
4947	農夫	2
4948	進	2
4949	按照	2
4950	二十六	2
4951	第二十六	2
4952	冰島	2
4953	圖達志	2
4954	相處	2
4955	負責人	2
4956	比斯利	2
4957	俄羅斯人	2
4958	計畫署	2
4959	養活	2
4960	挨餓	2
4961	採購	2
4962	葉門	2
4963	歸咎於	2
4964	轟炸	2
4965	運送	2
4966	黎巴嫩	2
4967	綠能	2
4968	供電	2
4969	大增	2
4970	可再生	2
4971	一二月	2
4972	百分之五十四	2
4973	擺脫	2
4974	缺口	2
4975	趴	2
4976	緊縮	2
4977	不切實際	2
4978	掌摑	2
4979	威爾史密斯	2
4980	洛克	2
4981	舞臺	2
4982	目瞪口呆	2
4983	太太	2
4984	王者	2
4985	發文	2
4986	夏天	2
4987	之類	2
4988	伊凡	2
4989	鷹眼	2
4990	眼動	2
4991	監考	2
4992	示警	2
4993	鏡頭	2
4994	眼球	2
4995	無須	2
4996	控制權	2
4997	螢幕	2
4998	紅點	2
4999	隨	2
5000	次數	2
5001	滑鼠	2
5002	快車	2
5003	斑馬	2
5004	除役	2
5005	彰化	2
5006	遺傳學	2
5007	葉綠體	2
5008	勇敢	2
5009	做好	2
5010	熱身賽	2
5011	克里夫蘭	2
5012	守護者隊	2
5013	春訓	2
5014	打擊率	2
5015	下半身	2
5016	打點	2
5017	烘焙界	2
5018	甜甜圈	2
5019	空汙	2
5020	懸浮	2
5021	大屠殺	2
5022	布查鎮	2
5023	送來	2
5024	殘破	2
5025	劍橋	2
5026	草圖	2
5027	英鎊	2
5028	連任	2
5029	司長	2
5030	拔擢	2
5031	國安法	2
5032	堅決	2
5033	來說	2
5034	中聽	2
5035	耳朵	2
5036	以便	2
5037	注射	2
5038	施行	2
5039	四月分	2
5040	白天	2
5041	噪音	2
5042	平常	2
5043	下課	2
5044	促進	2
5045	循	2
5046	新設	2
5047	括	2
5048	稱王	2
5049	流感化	2
5050	期滿	2
5051	輕	2
5052	症	2
5053	必然	2
5054	分流	2
5055	而是	2
5056	節能	2
5057	金車	2
5058	紙本	2
5059	枯竭	2
5060	一成三	2
5061	唱片	2
5062	包裝獎	2
5063	憑藉	2
5064	八歌浪	2
5065	歌曲	2
5066	詩	2
5067	形象版	2
5068	三分之二	2
5069	落腳	2
5070	馬立波	2
5071	駐	2
5072	大使	2
5073	聲稱	2
5074	帶出	2
5075	在世	2
5076	地鐵	2
5077	所在	2
5078	一千五百萬	2
5079	製造業	2
5080	辛苦	2
5081	覓食	2
5082	物資	2
5083	貨架	2
5084	甲殼	2
5085	踏上	2
5086	旅	2
5087	遷徙	2
5088	駕駛	2
5089	當晚	2
5090	聖地牙哥	2
5091	教士隊	2
5092	納肯	2
5093	一壘	2
5094	驅逐	2
5095	進場	2
5096	熱烈	2
5097	歡呼	2
5098	來瘋	2
5099	腫塊	2
5100	走進	2
5101	金門縣	2
5102	健保卡	2
5103	暫緩	2
5104	配方	2
5105	減輕	2
5106	微小	2
5107	高空	2
5108	不尋常	2
5109	懸日	2
5110	航港局	2
5111	船	2
5112	石門	2
5113	加油站	2
5114	延賽	2
5115	原訂	2
5116	私	2
5117	保育法	2
5118	漏洞	2
5119	飼養	2
5120	指定	2
5121	飼主	2
5122	規避	2
5123	圈養	2
5124	長大	2
5125	著名	2
5126	梅德韋傑夫	2
5127	薩巴倫卡	2
5128	帕夫柳琴科娃	2
5129	論壇	2
5130	爭端	2
5131	牛丼	2
5132	上癮	2
5133	猶如	2
5134	一九四八年	2
5135	開槍	2
5136	不善	2
5137	物價	2
5138	飛漲	2
5139	抗議潮	2
5140	頻道	2
5141	漲潮	2
5142	長榮	2
5143	海運	2
5144	拉出	2
5145	淺	2
5146	堵塞	2
5147	學會	2
5148	回饋	2
5149	劑型	2
5150	下旬	2
5151	列出	2
5152	不全	2
5153	低下	2
5154	用罄	2
5155	增添	2
5156	處置	2
5157	隔	2
5158	醞釀	2
5159	一百八十萬	2
5160	三十億	2
5161	付出	2
5162	清洗	2
5163	日記	2
5164	績優	2
5165	試務	2
5166	開徵	2
5167	二五	2
5168	淨	2
